implementation,solver,problem,num_txn,num_keys,num_values,num_sessions,synth_time_ms,check_time_ms,total_time_ms,initial_synth_clauses,total_synth_clauses,outcome,candidates,runId,endTime
no_smart_search,GLUCOSE,SI_ax_c	SI_ax_b,9,5,5,3,96623,150,96781,936889,1089430,UNSAT,7,13/02/2026 10:11:43,14/02/2026 01:59:16
no_smart_search,GLUCOSE,SI_ax_c	SI_ax_b,9,5,5,3,96072,153,96232,936889,1089430,UNSAT,7,13/02/2026 10:11:43,14/02/2026 02:00:52
no_smart_search,GLUCOSE,SI_ax_c	SI_ax_b,9,5,5,3,95692,151,95850,936889,1089430,UNSAT,7,13/02/2026 10:11:43,14/02/2026 02:02:28
no_smart_search,GLUCOSE,SI_ax_c	SI_ax_b,10,5,5,3,278157,531,278707,1423348,1988027,UNSAT,22,13/02/2026 10:11:43,14/02/2026 02:07:06
no_smart_search,GLUCOSE,SI_ax_c	SI_ax_b,10,5,5,3,275306,497,275826,1423348,1988027,UNSAT,22,13/02/2026 10:11:43,14/02/2026 02:11:42
no_smart_search,GLUCOSE,SI_ax_c	SI_ax_b,10,5,5,3,277808,512,278344,1423348,1988027,UNSAT,22,13/02/2026 10:11:43,14/02/2026 02:16:21
no_smart_search,GLUCOSE,Ser_ax_b	Ser_ax_c,3,5,5,3,20,0,30,7477,10259,UNSAT,6,13/02/2026 10:11:43,14/02/2026 02:16:21
no_smart_search,GLUCOSE,Ser_ax_b	Ser_ax_c,3,5,5,3,20,0,30,7477,10259,UNSAT,6,13/02/2026 10:11:43,14/02/2026 02:16:21
no_smart_search,GLUCOSE,Ser_ax_b	Ser_ax_c,3,5,5,3,20,0,29,7477,10259,UNSAT,6,13/02/2026 10:11:43,14/02/2026 02:16:21
no_smart_search,GLUCOSE,Ser_ax_b	Ser_ax_c,4,5,5,3,617,23,660,10106,23185,UNSAT,23,13/02/2026 10:11:43,14/02/2026 02:16:21
no_smart_search,GLUCOSE,Ser_ax_b	Ser_ax_c,4,5,5,3,616,23,661,10106,23185,UNSAT,23,13/02/2026 10:11:43,14/02/2026 02:16:22
no_smart_search,GLUCOSE,Ser_ax_b	Ser_ax_c,4,5,5,3,617,23,660,10106,23185,UNSAT,23,13/02/2026 10:11:43,14/02/2026 02:16:23
no_smart_search,GLUCOSE,Ser_ax_b	Ser_ax_c,5,5,5,3,8958,233,9296,15786,80248,UNSAT,103,13/02/2026 10:11:43,14/02/2026 02:16:32
no_smart_search,GLUCOSE,Ser_ax_b	Ser_ax_c,5,5,5,3,8959,227,9290,15786,80248,UNSAT,103,13/02/2026 10:11:43,14/02/2026 02:16:41
no_smart_search,GLUCOSE,Ser_ax_b	Ser_ax_c,5,5,5,3,8879,219,9205,15786,80248,UNSAT,103,13/02/2026 10:11:43,14/02/2026 02:16:51
no_smart_search,GLUCOSE,Ser_ax_b	Ser_ax_c,6,5,5,3,354684,2208,357410,23412,373627,UNSAT,513,13/02/2026 10:11:43,14/02/2026 02:22:48
no_smart_search,GLUCOSE,Ser_ax_b	Ser_ax_c,6,5,5,3,356518,2199,359232,23412,373627,UNSAT,513,13/02/2026 10:11:43,14/02/2026 02:28:47
no_smart_search,GLUCOSE,Ser_ax_b	Ser_ax_c,6,5,5,3,355260,2202,358001,23412,373627,UNSAT,513,13/02/2026 10:11:43,14/02/2026 02:34:45
no_smart_search,GLUCOSE,Ser_ax_b	Ser_ax_c,7,5,5,3,-1,-1,3600000,-1,-1,TIMEOUT,-1,13/02/2026 10:11:43,14/02/2026 03:34:45
no_smart_search,GLUCOSE,Ser_ax_c	Ser_ax_b,3,5,5,3,7,1,9,9005,9105,UNSAT,1,13/02/2026 10:11:43,14/02/2026 03:34:45
no_smart_search,GLUCOSE,Ser_ax_c	Ser_ax_b,3,5,5,3,6,1,9,9005,9105,UNSAT,1,13/02/2026 10:11:43,14/02/2026 03:34:45
no_smart_search,GLUCOSE,Ser_ax_c	Ser_ax_b,3,5,5,3,6,1,8,9005,9105,UNSAT,1,13/02/2026 10:11:43,14/02/2026 03:34:45
no_smart_search,GLUCOSE,Ser_ax_c	Ser_ax_b,4,5,5,3,13,2,16,12183,12433,UNSAT,1,13/02/2026 10:11:43,14/02/2026 03:34:45
no_smart_search,GLUCOSE,Ser_ax_c	Ser_ax_b,4,5,5,3,13,2,16,12183,12433,UNSAT,1,13/02/2026 10:11:43,14/02/2026 03:34:45
no_smart_search,GLUCOSE,Ser_ax_c	Ser_ax_b,4,5,5,3,13,2,16,12183,12433,UNSAT,1,13/02/2026 10:11:43,14/02/2026 03:34:45
no_smart_search,GLUCOSE,Ser_ax_c	Ser_ax_b,5,5,5,3,20,2,24,18058,18553,UNSAT,1,13/02/2026 10:11:43,14/02/2026 03:34:45
no_smart_search,GLUCOSE,Ser_ax_c	Ser_ax_b,5,5,5,3,20,2,24,18058,18553,UNSAT,1,13/02/2026 10:11:43,14/02/2026 03:34:45
no_smart_search,GLUCOSE,Ser_ax_c	Ser_ax_b,5,5,5,3,20,2,24,18058,18553,UNSAT,1,13/02/2026 10:11:43,14/02/2026 03:34:45
no_smart_search,GLUCOSE,Ser_ax_c	Ser_ax_b,6,5,5,3,45,3,49,25405,26260,UNSAT,1,13/02/2026 10:11:43,14/02/2026 03:34:45
no_smart_search,GLUCOSE,Ser_ax_c	Ser_ax_b,6,5,5,3,45,3,49,25405,26260,UNSAT,1,13/02/2026 10:11:43,14/02/2026 03:34:45
no_smart_search,GLUCOSE,Ser_ax_c	Ser_ax_b,6,5,5,3,46,3,50,25405,26260,UNSAT,1,13/02/2026 10:11:43,14/02/2026 03:34:45
no_smart_search,GLUCOSE,Ser_ax_c	Ser_ax_b,7,5,5,3,75,6,82,34401,35751,UNSAT,1,13/02/2026 10:11:43,14/02/2026 03:34:46
no_smart_search,GLUCOSE,Ser_ax_c	Ser_ax_b,7,5,5,3,74,6,82,34401,35751,UNSAT,1,13/02/2026 10:11:43,14/02/2026 03:34:46
no_smart_search,GLUCOSE,Ser_ax_c	Ser_ax_b,7,5,5,3,73,6,81,34401,35751,UNSAT,1,13/02/2026 10:11:43,14/02/2026 03:34:46
no_smart_search,GLUCOSE,Ser_ax_c	Ser_ax_b,8,5,5,3,155,8,164,45223,47223,UNSAT,1,13/02/2026 10:11:43,14/02/2026 03:34:46
no_smart_search,GLUCOSE,Ser_ax_c	Ser_ax_b,8,5,5,3,154,8,164,45223,47223,UNSAT,1,13/02/2026 10:11:43,14/02/2026 03:34:46
no_smart_search,GLUCOSE,Ser_ax_c	Ser_ax_b,8,5,5,3,155,8,164,45223,47223,UNSAT,1,13/02/2026 10:11:43,14/02/2026 03:34:46
no_smart_search,GLUCOSE,Ser_ax_c	Ser_ax_b,9,5,5,3,347,11,359,58048,60873,UNSAT,1,13/02/2026 10:11:43,14/02/2026 03:34:47
no_smart_search,GLUCOSE,Ser_ax_c	Ser_ax_b,9,5,5,3,347,11,360,58048,60873,UNSAT,1,13/02/2026 10:11:43,14/02/2026 03:34:47
no_smart_search,GLUCOSE,Ser_ax_c	Ser_ax_b,9,5,5,3,348,11,360,58048,60873,UNSAT,1,13/02/2026 10:11:43,14/02/2026 03:34:47
no_smart_search,GLUCOSE,Ser_ax_c	Ser_ax_b,10,5,5,3,584,25,611,73053,78309,UNSAT,2,13/02/2026 10:11:43,14/02/2026 03:34:48
no_smart_search,GLUCOSE,Ser_ax_c	Ser_ax_b,10,5,5,3,579,26,606,73053,78309,UNSAT,2,13/02/2026 10:11:43,14/02/2026 03:34:49
no_smart_search,GLUCOSE,Ser_ax_c	Ser_ax_b,10,5,5,3,574,25,601,73053,78309,UNSAT,2,13/02/2026 10:11:43,14/02/2026 03:34:49
no_fixed_co,GLUCOSE,RA_ax_b	CC_ax_b,3,5,5,3,4,0,5,7877,7877,SAT,1,13/02/2026 10:11:43,14/02/2026 03:34:49
no_fixed_co,GLUCOSE,RA_ax_b	CC_ax_b,3,5,5,3,4,0,4,7877,7877,SAT,1,13/02/2026 10:11:43,14/02/2026 03:34:49
no_fixed_co,GLUCOSE,RA_ax_b	CC_ax_b,3,5,5,3,4,0,4,7877,7877,SAT,1,13/02/2026 10:11:43,14/02/2026 03:34:49
no_fixed_co,GLUCOSE,RA_ax_b	CC_ax_b,4,5,5,3,5,1,7,11006,11006,SAT,1,13/02/2026 10:11:43,14/02/2026 03:34:49
no_fixed_co,GLUCOSE,RA_ax_b	CC_ax_b,4,5,5,3,5,1,6,11006,11006,SAT,1,13/02/2026 10:11:43,14/02/2026 03:34:49
no_fixed_co,GLUCOSE,RA_ax_b	CC_ax_b,4,5,5,3,5,1,6,11006,11006,SAT,1,13/02/2026 10:11:43,14/02/2026 03:34:49
no_fixed_co,GLUCOSE,RA_ax_b	CC_ax_b,5,5,5,3,9,2,12,17376,17376,SAT,1,13/02/2026 10:11:43,14/02/2026 03:34:49
no_fixed_co,GLUCOSE,RA_ax_b	CC_ax_b,5,5,5,3,9,3,12,17376,17376,SAT,1,13/02/2026 10:11:43,14/02/2026 03:34:49
no_fixed_co,GLUCOSE,RA_ax_b	CC_ax_b,5,5,5,3,9,3,12,17376,17376,SAT,1,13/02/2026 10:11:43,14/02/2026 03:34:49
no_fixed_co,GLUCOSE,RA_ax_b	CC_ax_b,6,5,5,3,12,2,15,26075,26075,SAT,1,13/02/2026 10:11:43,14/02/2026 03:34:49
no_fixed_co,GLUCOSE,RA_ax_b	CC_ax_b,6,5,5,3,12,2,15,26075,26075,SAT,1,13/02/2026 10:11:43,14/02/2026 03:34:49
no_fixed_co,GLUCOSE,RA_ax_b	CC_ax_b,6,5,5,3,12,2,14,26075,26075,SAT,1,13/02/2026 10:11:43,14/02/2026 03:34:49
no_fixed_co,GLUCOSE,RA_ax_b	CC_ax_b,7,5,5,3,18,3,21,37548,37548,SAT,1,13/02/2026 10:11:43,14/02/2026 03:34:49
no_fixed_co,GLUCOSE,RA_ax_b	CC_ax_b,7,5,5,3,19,3,22,37548,37548,SAT,1,13/02/2026 10:11:43,14/02/2026 03:34:49
no_fixed_co,GLUCOSE,RA_ax_b	CC_ax_b,7,5,5,3,19,3,22,37548,37548,SAT,1,13/02/2026 10:11:43,14/02/2026 03:34:49
no_fixed_co,GLUCOSE,RA_ax_b	CC_ax_b,8,5,5,3,46,57,106,54412,63996,SAT,3,13/02/2026 10:11:43,14/02/2026 03:34:49
no_fixed_co,GLUCOSE,RA_ax_b	CC_ax_b,8,5,5,3,45,58,106,54412,63996,SAT,3,13/02/2026 10:11:43,14/02/2026 03:34:50
no_fixed_co,GLUCOSE,RA_ax_b	CC_ax_b,8,5,5,3,46,58,106,54412,63996,SAT,3,13/02/2026 10:11:43,14/02/2026 03:34:50
no_fixed_co,GLUCOSE,RA_ax_b	CC_ax_b,9,5,5,3,33,5,39,73674,73674,SAT,1,13/02/2026 10:11:43,14/02/2026 03:34:50
no_fixed_co,GLUCOSE,RA_ax_b	CC_ax_b,9,5,5,3,33,5,39,73674,73674,SAT,1,13/02/2026 10:11:43,14/02/2026 03:34:50
no_fixed_co,GLUCOSE,RA_ax_b	CC_ax_b,9,5,5,3,33,5,39,73674,73674,SAT,1,13/02/2026 10:11:43,14/02/2026 03:34:50
no_fixed_co,GLUCOSE,RA_ax_b	CC_ax_b,10,5,5,3,65,152,219,97266,113077,SAT,2,13/02/2026 10:11:43,14/02/2026 03:34:50
no_fixed_co,GLUCOSE,RA_ax_b	CC_ax_b,10,5,5,3,64,151,218,97266,113077,SAT,2,13/02/2026 10:11:43,14/02/2026 03:34:50
no_fixed_co,GLUCOSE,RA_ax_b	CC_ax_b,10,5,5,3,102,153,258,97266,113077,SAT,2,13/02/2026 10:11:43,14/02/2026 03:34:50
no_fixed_co,GLUCOSE,RA_ax_c	CC_ax_c,3,5,5,3,2,0,4,7283,7870,SAT,2,13/02/2026 10:11:43,14/02/2026 03:34:50
no_fixed_co,GLUCOSE,RA_ax_c	CC_ax_c,3,5,5,3,2,0,4,7283,7870,SAT,2,13/02/2026 10:11:43,14/02/2026 03:34:50
no_fixed_co,GLUCOSE,RA_ax_c	CC_ax_c,3,5,5,3,2,0,4,7283,7870,SAT,2,13/02/2026 10:11:43,14/02/2026 03:34:50
no_fixed_co,GLUCOSE,RA_ax_c	CC_ax_c,4,5,5,3,5,1,14,9419,11773,SAT,7,13/02/2026 10:11:43,14/02/2026 03:34:50
no_fixed_co,GLUCOSE,RA_ax_c	CC_ax_c,4,5,5,3,6,1,14,9419,11773,SAT,7,13/02/2026 10:11:43,14/02/2026 03:34:51
no_fixed_co,GLUCOSE,RA_ax_c	CC_ax_c,4,5,5,3,5,1,14,9419,11773,SAT,7,13/02/2026 10:11:43,14/02/2026 03:34:51
no_fixed_co,GLUCOSE,RA_ax_c	CC_ax_c,5,5,5,3,5,1,6,13994,13994,SAT,1,13/02/2026 10:11:43,14/02/2026 03:34:51
no_fixed_co,GLUCOSE,RA_ax_c	CC_ax_c,5,5,5,3,5,1,6,13994,13994,SAT,1,13/02/2026 10:11:43,14/02/2026 03:34:51
no_fixed_co,GLUCOSE,RA_ax_c	CC_ax_c,5,5,5,3,5,1,6,13994,13994,SAT,1,13/02/2026 10:11:43,14/02/2026 03:34:51
no_fixed_co,GLUCOSE,RA_ax_c	CC_ax_c,6,5,5,3,9,5,15,19778,22140,SAT,2,13/02/2026 10:11:43,14/02/2026 03:34:51
no_fixed_co,GLUCOSE,RA_ax_c	CC_ax_c,6,5,5,3,9,5,15,19778,22140,SAT,2,13/02/2026 10:11:43,14/02/2026 03:34:51
no_fixed_co,GLUCOSE,RA_ax_c	CC_ax_c,6,5,5,3,9,5,16,19778,22140,SAT,2,13/02/2026 10:11:43,14/02/2026 03:34:51
no_fixed_co,GLUCOSE,RA_ax_c	CC_ax_c,7,5,5,3,16,14,33,26943,30175,SAT,4,13/02/2026 10:11:43,14/02/2026 03:34:51
no_fixed_co,GLUCOSE,RA_ax_c	CC_ax_c,7,5,5,3,14,13,31,26943,30175,SAT,4,13/02/2026 10:11:43,14/02/2026 03:34:51
no_fixed_co,GLUCOSE,RA_ax_c	CC_ax_c,7,5,5,3,16,14,33,26943,30175,SAT,4,13/02/2026 10:11:43,14/02/2026 03:34:51
no_fixed_co,GLUCOSE,RA_ax_c	CC_ax_c,8,5,5,3,18,10,29,35661,39676,SAT,2,13/02/2026 10:11:43,14/02/2026 03:34:51
no_fixed_co,GLUCOSE,RA_ax_c	CC_ax_c,8,5,5,3,16,10,27,35661,39676,SAT,2,13/02/2026 10:11:43,14/02/2026 03:34:51
no_fixed_co,GLUCOSE,RA_ax_c	CC_ax_c,8,5,5,3,15,10,27,35661,39676,SAT,2,13/02/2026 10:11:43,14/02/2026 03:34:51
no_fixed_co,GLUCOSE,RA_ax_c	CC_ax_c,9,5,5,3,19,164,184,46104,48993,SAT,2,13/02/2026 10:11:43,14/02/2026 03:34:51
no_fixed_co,GLUCOSE,RA_ax_c	CC_ax_c,9,5,5,3,19,164,184,46104,48993,SAT,2,13/02/2026 10:11:43,14/02/2026 03:34:51
no_fixed_co,GLUCOSE,RA_ax_c	CC_ax_c,9,5,5,3,18,164,183,46104,48993,SAT,2,13/02/2026 10:11:43,14/02/2026 03:34:51
no_fixed_co,GLUCOSE,RA_ax_c	CC_ax_c,10,5,5,3,22,2200,2225,58444,65086,SAT,2,13/02/2026 10:11:43,14/02/2026 03:34:54
no_fixed_co,GLUCOSE,RA_ax_c	CC_ax_c,10,5,5,3,21,2114,2137,58444,65086,SAT,2,13/02/2026 10:11:43,14/02/2026 03:34:56
no_fixed_co,GLUCOSE,RA_ax_c	CC_ax_c,10,5,5,3,22,2127,2151,58444,65086,SAT,2,13/02/2026 10:11:43,14/02/2026 03:34:58
no_fixed_co,GLUCOSE,CC_ax_b	PC_ax_b,3,5,5,3,6,0,8,8051,9448,UNSAT,2,13/02/2026 10:11:43,14/02/2026 03:34:58
no_fixed_co,GLUCOSE,CC_ax_b	PC_ax_b,3,5,5,3,6,0,8,8051,9448,UNSAT,2,13/02/2026 10:11:43,14/02/2026 03:34:58
no_fixed_co,GLUCOSE,CC_ax_b	PC_ax_b,3,5,5,3,6,0,8,8051,9448,UNSAT,2,13/02/2026 10:11:43,14/02/2026 03:34:58
no_fixed_co,GLUCOSE,CC_ax_b	PC_ax_b,4,5,5,3,9,3,15,11746,13982,SAT,3,13/02/2026 10:11:43,14/02/2026 03:34:58
no_fixed_co,GLUCOSE,CC_ax_b	PC_ax_b,4,5,5,3,10,3,15,11746,13982,SAT,3,13/02/2026 10:11:43,14/02/2026 03:34:58
no_fixed_co,GLUCOSE,CC_ax_b	PC_ax_b,4,5,5,3,10,3,15,11746,13982,SAT,3,13/02/2026 10:11:43,14/02/2026 03:34:58
no_fixed_co,GLUCOSE,CC_ax_b	PC_ax_b,5,5,5,3,42,19,68,18861,31059,SAT,9,13/02/2026 10:11:43,14/02/2026 03:34:58
no_fixed_co,GLUCOSE,CC_ax_b	PC_ax_b,5,5,5,3,42,19,67,18861,31059,SAT,9,13/02/2026 10:11:43,14/02/2026 03:34:58
no_fixed_co,GLUCOSE,CC_ax_b	PC_ax_b,5,5,5,3,43,19,70,18861,31059,SAT,9,13/02/2026 10:11:43,14/02/2026 03:34:58
no_fixed_co,GLUCOSE,CC_ax_b	PC_ax_b,6,5,5,3,20,7,29,28673,33800,SAT,2,13/02/2026 10:11:43,14/02/2026 03:34:58
no_fixed_co,GLUCOSE,CC_ax_b	PC_ax_b,6,5,5,3,21,7,29,28673,33800,SAT,2,13/02/2026 10:11:43,14/02/2026 03:34:58
no_fixed_co,GLUCOSE,CC_ax_b	PC_ax_b,6,5,5,3,21,7,29,28673,33800,SAT,2,13/02/2026 10:11:43,14/02/2026 03:34:58
no_fixed_co,GLUCOSE,CC_ax_b	PC_ax_b,7,5,5,3,21,5,26,41699,41699,SAT,1,13/02/2026 10:11:43,14/02/2026 03:34:58
no_fixed_co,GLUCOSE,CC_ax_b	PC_ax_b,7,5,5,3,21,5,26,41699,41699,SAT,1,13/02/2026 10:11:43,14/02/2026 03:34:58
no_fixed_co,GLUCOSE,CC_ax_b	PC_ax_b,7,5,5,3,21,5,26,41699,41699,SAT,1,13/02/2026 10:11:43,14/02/2026 03:34:58
no_fixed_co,GLUCOSE,CC_ax_b	PC_ax_b,8,5,5,3,67,105,175,62800,88518,SAT,4,13/02/2026 10:11:43,14/02/2026 03:34:58
no_fixed_co,GLUCOSE,CC_ax_b	PC_ax_b,8,5,5,3,64,104,171,62800,88518,SAT,4,13/02/2026 10:11:43,14/02/2026 03:34:59
no_fixed_co,GLUCOSE,CC_ax_b	PC_ax_b,8,5,5,3,64,104,172,62800,88518,SAT,4,13/02/2026 10:11:43,14/02/2026 03:34:59
no_fixed_co,GLUCOSE,CC_ax_b	PC_ax_b,9,5,5,3,72,218,293,85617,109452,SAT,3,13/02/2026 10:11:43,14/02/2026 03:34:59
no_fixed_co,GLUCOSE,CC_ax_b	PC_ax_b,9,5,5,3,73,218,293,85617,109452,SAT,3,13/02/2026 10:11:43,14/02/2026 03:34:59
no_fixed_co,GLUCOSE,CC_ax_b	PC_ax_b,9,5,5,3,71,218,292,85617,109452,SAT,3,13/02/2026 10:11:43,14/02/2026 03:35:00
no_fixed_co,GLUCOSE,CC_ax_b	PC_ax_b,10,5,5,3,70,690,762,113641,135082,SAT,2,13/02/2026 10:11:43,14/02/2026 03:35:00
no_fixed_co,GLUCOSE,CC_ax_b	PC_ax_b,10,5,5,3,69,689,761,113641,135082,SAT,2,13/02/2026 10:11:43,14/02/2026 03:35:01
no_fixed_co,GLUCOSE,CC_ax_b	PC_ax_b,10,5,5,3,70,697,768,113641,135082,SAT,2,13/02/2026 10:11:43,14/02/2026 03:35:02
no_fixed_co,GLUCOSE,CC_ax_c	PC_ax_c,3,5,5,3,4,0,8,7359,8112,UNSAT,4,13/02/2026 10:11:43,14/02/2026 03:35:02
no_fixed_co,GLUCOSE,CC_ax_c	PC_ax_c,3,5,5,3,4,0,8,7359,8112,UNSAT,4,13/02/2026 10:11:43,14/02/2026 03:35:02
no_fixed_co,GLUCOSE,CC_ax_c	PC_ax_c,3,5,5,3,4,0,8,7359,8112,UNSAT,4,13/02/2026 10:11:43,14/02/2026 03:35:02
no_fixed_co,GLUCOSE,CC_ax_c	PC_ax_c,4,5,5,3,3,0,13,9635,11670,SAT,7,13/02/2026 10:11:43,14/02/2026 03:35:02
no_fixed_co,GLUCOSE,CC_ax_c	PC_ax_c,4,5,5,3,3,0,13,9635,11670,SAT,7,13/02/2026 10:11:43,14/02/2026 03:35:02
no_fixed_co,GLUCOSE,CC_ax_c	PC_ax_c,4,5,5,3,3,0,13,9635,11670,SAT,7,13/02/2026 10:11:43,14/02/2026 03:35:02
no_fixed_co,GLUCOSE,CC_ax_c	PC_ax_c,5,5,5,3,5,3,11,14428,16580,SAT,3,13/02/2026 10:11:43,14/02/2026 03:35:02
no_fixed_co,GLUCOSE,CC_ax_c	PC_ax_c,5,5,5,3,5,3,11,14428,16580,SAT,3,13/02/2026 10:11:43,14/02/2026 03:35:02
no_fixed_co,GLUCOSE,CC_ax_c	PC_ax_c,5,5,5,3,5,3,11,14428,16580,SAT,3,13/02/2026 10:11:43,14/02/2026 03:35:02
no_fixed_co,GLUCOSE,CC_ax_c	PC_ax_c,6,5,5,3,20,26,54,20544,28539,SAT,13,13/02/2026 10:11:43,14/02/2026 03:35:02
no_fixed_co,GLUCOSE,CC_ax_c	PC_ax_c,6,5,5,3,19,26,55,20544,28539,SAT,13,13/02/2026 10:11:43,14/02/2026 03:35:02
no_fixed_co,GLUCOSE,CC_ax_c	PC_ax_c,6,5,5,3,20,26,54,20544,28539,SAT,13,13/02/2026 10:11:43,14/02/2026 03:35:02
no_fixed_co,GLUCOSE,CC_ax_c	PC_ax_c,7,5,5,3,48,30,81,28179,32382,SAT,4,13/02/2026 10:11:43,14/02/2026 03:35:02
no_fixed_co,GLUCOSE,CC_ax_c	PC_ax_c,7,5,5,3,17,12,33,28179,32382,SAT,4,13/02/2026 10:11:43,14/02/2026 03:35:02
no_fixed_co,GLUCOSE,CC_ax_c	PC_ax_c,7,5,5,3,18,13,35,28179,32382,SAT,4,13/02/2026 10:11:43,14/02/2026 03:35:02
no_fixed_co,GLUCOSE,CC_ax_c	PC_ax_c,8,5,5,3,22,26,53,37529,43020,SAT,4,13/02/2026 10:11:43,14/02/2026 03:35:02
no_fixed_co,GLUCOSE,CC_ax_c	PC_ax_c,8,5,5,3,22,26,53,37529,43020,SAT,4,13/02/2026 10:11:43,14/02/2026 03:35:03
no_fixed_co,GLUCOSE,CC_ax_c	PC_ax_c,8,5,5,3,21,25,50,37529,43020,SAT,4,13/02/2026 10:11:43,14/02/2026 03:35:03
no_fixed_co,GLUCOSE,CC_ax_c	PC_ax_c,9,5,5,3,45,75,130,48790,63748,SAT,9,13/02/2026 10:11:43,14/02/2026 03:35:03
no_fixed_co,GLUCOSE,CC_ax_c	PC_ax_c,9,5,5,3,55,89,150,48790,63748,SAT,9,13/02/2026 10:11:43,14/02/2026 03:35:03
no_fixed_co,GLUCOSE,CC_ax_c	PC_ax_c,9,5,5,3,54,74,136,48790,63748,SAT,9,13/02/2026 10:11:43,14/02/2026 03:35:03
no_fixed_co,GLUCOSE,CC_ax_c	PC_ax_c,10,5,5,3,55,92,155,62158,83536,SAT,8,13/02/2026 10:11:43,14/02/2026 03:35:03
no_fixed_co,GLUCOSE,CC_ax_c	PC_ax_c,10,5,5,3,54,91,152,62158,83536,SAT,8,13/02/2026 10:11:43,14/02/2026 03:35:03
no_fixed_co,GLUCOSE,CC_ax_c	PC_ax_c,10,5,5,3,55,91,152,62158,83536,SAT,8,13/02/2026 10:11:43,14/02/2026 03:35:03
no_fixed_co,GLUCOSE,PC_ax_b	SI_ax_b,3,5,5,3,10,1,11,14864,14864,SAT,1,13/02/2026 10:11:43,14/02/2026 03:35:03
no_fixed_co,GLUCOSE,PC_ax_b	SI_ax_b,3,5,5,3,10,1,11,14864,14864,SAT,1,13/02/2026 10:11:43,14/02/2026 03:35:03
no_fixed_co,GLUCOSE,PC_ax_b	SI_ax_b,3,5,5,3,10,1,11,14864,14864,SAT,1,13/02/2026 10:11:43,14/02/2026 03:35:03
no_fixed_co,GLUCOSE,PC_ax_b	SI_ax_b,4,5,5,3,23,2,26,37459,37459,SAT,1,13/02/2026 10:11:43,14/02/2026 03:35:04
no_fixed_co,GLUCOSE,PC_ax_b	SI_ax_b,4,5,5,3,23,3,26,37459,37459,SAT,1,13/02/2026 10:11:43,14/02/2026 03:35:04
no_fixed_co,GLUCOSE,PC_ax_b	SI_ax_b,4,5,5,3,23,2,26,37459,37459,SAT,1,13/02/2026 10:11:43,14/02/2026 03:35:04
no_fixed_co,GLUCOSE,PC_ax_b	SI_ax_b,5,5,5,3,57,3,61,87601,87601,SAT,1,13/02/2026 10:11:43,14/02/2026 03:35:04
no_fixed_co,GLUCOSE,PC_ax_b	SI_ax_b,5,5,5,3,52,3,56,87601,87601,SAT,1,13/02/2026 10:11:43,14/02/2026 03:35:04
no_fixed_co,GLUCOSE,PC_ax_b	SI_ax_b,5,5,5,3,52,3,56,87601,87601,SAT,1,13/02/2026 10:11:43,14/02/2026 03:35:04
no_fixed_co,GLUCOSE,PC_ax_b	SI_ax_b,6,5,5,3,114,5,119,178988,178988,SAT,1,13/02/2026 10:11:43,14/02/2026 03:35:04
no_fixed_co,GLUCOSE,PC_ax_b	SI_ax_b,6,5,5,3,111,5,117,178988,178988,SAT,1,13/02/2026 10:11:43,14/02/2026 03:35:04
no_fixed_co,GLUCOSE,PC_ax_b	SI_ax_b,6,5,5,3,113,5,119,178988,178988,SAT,1,13/02/2026 10:11:43,14/02/2026 03:35:04
no_fixed_co,GLUCOSE,PC_ax_b	SI_ax_b,7,5,5,3,227,7,234,330110,330110,SAT,1,13/02/2026 10:11:43,14/02/2026 03:35:04
no_fixed_co,GLUCOSE,PC_ax_b	SI_ax_b,7,5,5,3,223,6,230,330110,330110,SAT,1,13/02/2026 10:11:43,14/02/2026 03:35:05
no_fixed_co,GLUCOSE,PC_ax_b	SI_ax_b,7,5,5,3,234,7,241,330110,330110,SAT,1,13/02/2026 10:11:43,14/02/2026 03:35:05
no_fixed_co,GLUCOSE,PC_ax_b	SI_ax_b,8,5,5,3,439,13,452,565064,565064,SAT,1,13/02/2026 10:11:43,14/02/2026 03:35:05
no_fixed_co,GLUCOSE,PC_ax_b	SI_ax_b,8,5,5,3,432,13,445,565064,565064,SAT,1,13/02/2026 10:11:43,14/02/2026 03:35:06
no_fixed_co,GLUCOSE,PC_ax_b	SI_ax_b,8,5,5,3,420,13,433,565064,565064,SAT,1,13/02/2026 10:11:43,14/02/2026 03:35:06
no_fixed_co,GLUCOSE,PC_ax_b	SI_ax_b,9,5,5,3,685,13,698,905772,905772,SAT,1,13/02/2026 10:11:43,14/02/2026 03:35:07
no_fixed_co,GLUCOSE,PC_ax_b	SI_ax_b,9,5,5,3,679,13,693,905772,905772,SAT,1,13/02/2026 10:11:43,14/02/2026 03:35:08
no_fixed_co,GLUCOSE,PC_ax_b	SI_ax_b,9,5,5,3,684,13,697,905772,905772,SAT,1,13/02/2026 10:11:43,14/02/2026 03:35:08
no_fixed_co,GLUCOSE,PC_ax_b	SI_ax_b,10,5,5,3,1083,19,1102,1382516,1382516,SAT,1,13/02/2026 10:11:43,14/02/2026 03:35:09
no_fixed_co,GLUCOSE,PC_ax_b	SI_ax_b,10,5,5,3,1219,21,1240,1382516,1382516,SAT,1,13/02/2026 10:11:43,14/02/2026 03:35:11
no_fixed_co,GLUCOSE,PC_ax_b	SI_ax_b,10,5,5,3,1109,20,1130,1382516,1382516,SAT,1,13/02/2026 10:11:43,14/02/2026 03:35:12
